"year","state_fips","acs_median_rent_estimate","acs_median_rent_percent_household_income_estimate","acs_median_rent_moe","acs_median_rent_percent_household_income_moe"
2018,"49",988,27.9,6,0.3
2018,"50",972,29.9,12,0.5
2018,"51",1202,29.4,5,0.2
2018,"53",1194,29.3,5,0.2
2018,"54",711,28.9,6,0.4
2018,"55",837,27.8,3,0.2
2018,"56",843,26.1,15,0.7
2019,"01",792,29,5,0.3
2019,"02",1244,27.7,13,0.5
2019,"04",1052,29.1,4,0.2
2019,"05",745,27.8,4,0.3
2019,"06",1503,32.5,4,0.1
2019,"08",1271,30.5,6,0.3
2019,"09",1180,30.9,6,0.3
2019,"10",1130,29.6,8,0.5
2019,"11",1541,28.5,19,0.3
2019,"12",1175,33.3,4,0.2
2019,"13",1006,29.6,4,0.2
2019,"15",1617,32.5,18,0.5
2019,"16",853,28.3,7,0.5
2019,"17",1010,29.1,4,0.1
2019,"18",826,28.6,3,0.2
2019,"19",789,26.9,4,0.3
2019,"20",850,27.2,4,0.3
2019,"21",763,27.6,4,0.2
2019,"22",866,32.5,4,0.4
2019,"23",853,28.8,8,0.3
2019,"24",1392,29.9,5,0.2
2019,"25",1282,29.8,6,0.2
2019,"26",871,29.5,3,0.2
2019,"27",977,28.3,4,0.2
2019,"28",780,29.7,5,0.4
2019,"29",830,27.9,4,0.3
2019,"30",810,27.7,10,0.4
2019,"31",833,26.4,5,0.3
2019,"32",1107,29.8,5,0.3
2019,"33",1111,28.6,9,0.4
2019,"34",1334,30.8,5,0.2
2019,"35",844,29.3,6,0.4
2019,"36",1280,31.2,3,0.2
2019,"37",907,28.9,4,0.2
2019,"38",826,24.4,8,0.4
2019,"39",808,27.8,3,0.2
2019,"40",810,27.4,4,0.2
2019,"41",1110,30.3,5,0.3
2019,"42",938,29,3,0.2
2019,"44",1004,29.1,10,0.3
2019,"45",894,29.6,5,0.3
2019,"46",747,25.5,8,0.5
2019,"47",869,28.9,3,0.2
2019,"48",1045,29.1,3,0.2
2019,"49",1037,27.7,8,0.3
2019,"50",985,30.3,12,0.6
2019,"51",1234,29.1,5,0.2
2019,"53",1258,29.1,6,0.2
2019,"54",725,28.8,5,0.5
2019,"55",856,27.4,2,0.2
2019,"56",855,26.4,13,0.7
2020,"01",811,28.8,5,0.3
2020,"02",1240,27.5,16,0.5
2020,"04",1097,29,5,0.3
2020,"05",760,27.2,5,0.3
2020,"06",1586,32.2,4,0.1
2020,"08",1335,30.6,6,0.3
2020,"09",1201,30.8,6,0.4
2020,"10",1150,29.7,11,0.7
2020,"11",1607,28.2,24,0.4
2020,"12",1218,33.3,3,0.2
2020,"13",1042,29.6,4,0.2
2020,"15",1651,32.5,16,0.5
2020,"16",887,27.9,9,0.4
2020,"17",1038,28.7,4,0.2
2020,"18",844,28.3,3,0.2
2020,"19",806,26.7,6,0.3
2020,"20",863,27,6,0.3
2020,"21",783,27.1,4,0.2
2020,"22",876,32.3,5,0.4
2020,"23",873,28.6,7,0.3
2020,"24",1415,29.7,6,0.2
2020,"25",1336,29.6,7,0.2
2020,"26",892,29.3,4,0.2
2020,"27",1010,28.2,7,0.2
2020,"28",789,29.6,7,0.4
2020,"29",843,27.6,3,0.2
2020,"30",836,27.7,13,0.4
2020,"31",857,26.3,5,0.4
2020,"32",1159,30,5,0.3
2020,"33",1145,28.6,10,0.4
2020,"34",1368,30.3,5,0.3
2020,"35",857,29.3,9,0.4
2020,"36",1315,30.8,5,0.1
2020,"37",932,28.6,4,0.2
2020,"38",828,24.4,9,0.5
2020,"39",825,27.5,3,0.2
2020,"40",818,27.2,4,0.3
2020,"41",1173,30.3,5,0.3
2020,"42",958,28.6,3,0.2
2020,"44",1031,29,12,0.4
2020,"45",918,29.7,6,0.4
2020,"46",761,25.2,11,0.5
2020,"47",897,28.8,4,0.2
2020,"48",1082,29.1,3,0.2
2020,"49",1090,27.8,7,0.4
2020,"50",999,29.8,15,0.6
2020,"51",1257,28.8,7,0.2
2020,"53",1337,29.1,6,0.2
2020,"54",732,28.9,8,0.5
2020,"55",872,27,4,0.2
2020,"56",853,26.3,12,0.6
2021,"01",852,28.9,5,0.3
2021,"02",1279,28.1,21,0.6
2021,"04",1172,29.3,5,0.3
2021,"05",803,27.4,7,0.3
2021,"06",1698,32.2,3,0.2
2021,"08",1437,30.8,8,0.3
2021,"09",1260,30.7,9,0.3
2021,"10",1199,29.6,11,0.6
2021,"11",1681,28.4,18,0.4
2021,"12",1301,33.5,4,0.2
2021,"13",1110,29.9,4,0.2
2021,"15",1755,32.7,16,0.5
2021,"16",952,27.9,9,0.5
2021,"17",1097,28.7,4,0.2
2021,"18",891,28.4,4,0.2
2021,"19",845,26.9,4,0.3
2021,"20",912,27,5,0.3
2021,"21",826,27.3,5,0.3
2021,"22",923,32.3,5,0.4
2021,"23",927,28.7,9,0.4
2021,"24",1485,30,7,0.3
2021,"25",1429,29.7,9,0.2
2021,"26",946,29.3,4,0.2
2021,"27",1081,28.4,5,0.2
2021,"28",830,29.9,6,0.4
2021,"29",886,27.7,4,0.3
2021,"30",886,27.6,9,0.4
2021,"31",909,26.6,6,0.3
2021,"32",1238,30.7,7,0.4
2021,"33",1212,28.6,12,0.5
2021,"34",1436,30.3,5,0.2
2021,"35",897,29.4,9,0.4
2021,"36",1390,30.9,4,0.2
2021,"37",988,28.8,4,0.2
2021,"38",853,24.6,8,0.5
2021,"39",870,27.4,3,0.2
2021,"40",862,27.4,3,0.3
2021,"41",1250,30.3,7,0.3
2021,"42",1013,28.7,5,0.2
2021,"44",1097,28.9,12,0.4
2021,"45",970,30,6,0.3
2021,"46",809,25.1,10,0.6
2021,"47",951,28.9,5,0.2
2021,"48",1146,29.5,3,0.2
2021,"49",1171,28.1,8,0.3
2021,"50",1070,30.1,18,0.7
2021,"51",1326,28.9,5,0.2
2021,"53",1439,29.3,6,0.2
2021,"54",770,29.2,8,0.5
2021,"55",916,26.8,3,0.2
2021,"56",878,26.9,14,0.7
2022,"01",925,29.2,6,0.3
2022,"02",1345,27.8,17,0.6
2022,"04",1308,29.6,7,0.2
2022,"05",868,27.5,5,0.4
2022,"06",1856,32.3,4,0.2
2022,"08",1594,31,8,0.3
2022,"09",1374,30.7,9,0.4
2022,"10",1286,29.6,17,0.6
2022,"11",1817,28.5,19,0.5
2022,"12",1444,33.9,4,0.2
2022,"13",1221,30.2,5,0.3
2022,"15",1868,32.9,19,0.5
2022,"16",1061,28.1,11,0.5
2022,"17",1179,28.8,4,0.2
2022,"18",967,28.7,4,0.3
2022,"19",914,27.2,6,0.3
2022,"20",986,27.1,7,0.3
2022,"21",902,27.6,6,0.3
2022,"22",996,32.3,6,0.4
2022,"23",1009,28.8,15,0.4
2022,"24",1598,30.2,7,0.3
2022,"25",1588,30.1,9,0.2
2022,"26",1037,29.6,4,0.2
2022,"27",1178,28.7,5,0.2
2022,"28",896,30.2,7,0.4
2022,"29",957,27.9,4,0.2
2022,"30",974,27.7,13,0.5
2022,"31",987,27.2,7,0.4
2022,"32",1382,31.5,7,0.3
2022,"33",1336,28.8,15,0.3
2022,"34",1577,30.4,6,0.3
2022,"35",966,29.7,10,0.5
2022,"36",1507,30.9,6,0.2
2022,"37",1093,29,4,0.2
2022,"38",912,24.4,13,0.5
2022,"39",945,27.7,3,0.2
2022,"40",934,27.7,5,0.3
2022,"41",1373,30.5,7,0.3
2022,"42",1110,28.8,5,0.2
2022,"44",1195,29,13,0.5
2022,"45",1065,30.2,6,0.4
2022,"46",878,25.4,8,0.6
2022,"47",1047,29.1,7,0.3
2022,"48",1251,29.9,4,0.2
2022,"49",1302,28.4,10,0.3
2022,"50",1149,30.3,17,0.6
2022,"51",1440,29.1,7,0.2
2022,"53",1592,29.5,8,0.2
2022,"54",831,29.5,9,0.5
2022,"55",992,27,4,0.2
2022,"56",933,27,15,0.8
2023,"01",963,29.4,7,0.3
2023,"02",1388,28.2,20,0.7
2023,"04",1431,30.2,8,0.3
2023,"05",914,27.6,7,0.4
2023,"06",1956,32.5,5,0.1
2023,"08",1693,31.1,7,0.3
2023,"09",1431,30.7,8,0.4
2023,"10",1341,29.6,17,0.6
2023,"11",1900,28.5,24,0.5
2023,"12",1564,34.5,6,0.2
2023,"13",1306,30.8,6,0.3
2023,"15",1938,33.1,19,0.4
2023,"16",1150,28.4,13,0.4
2023,"17",1227,28.8,5,0.2
2023,"18",1020,28.9,5,0.3
2023,"19",949,27.2,5,0.3
2023,"20",1029,27,6,0.3
2023,"21",933,27.8,5,0.3
2023,"22",1038,32.3,7,0.4
2023,"23",1084,28.9,12,0.4
2023,"24",1662,30.6,7,0.3
2023,"25",1687,30.5,9,0.2
2023,"26",1084,29.8,5,0.2
2023,"27",1235,28.9,7,0.2
2023,"28",923,30.3,7,0.5
2023,"29",996,27.9,5,0.3
2023,"30",1031,28,13,0.4
2023,"31",1035,27.4,7,0.3
2023,"32",1489,32.3,9,0.4
2023,"33",1423,29.2,16,0.4
2023,"34",1653,30.4,6,0.3
2023,"35",1021,29.8,12,0.4
2023,"36",1576,30.9,6,0.3
2023,"37",1162,29,4,0.3
2023,"38",934,24.8,11,0.5
2023,"39",988,28,3,0.2
2023,"40",980,28.1,5,0.2
2023,"41",1450,30.9,7,0.3
2023,"42",1162,29,4,0.2
2023,"44",1273,29,19,0.5
2023,"45",1126,30.5,7,0.4
2023,"46",912,25.3,10,0.6
2023,"47",1122,29.2,7,0.2
2023,"48",1339,30.4,4,0.2
2023,"49",1405,28.5,10,0.3
2023,"50",1193,30.3,16,0.7
2023,"51",1514,29.2,8,0.2
2023,"53",1682,29.7,9,0.2
2023,"54",850,29.3,9,0.5
2023,"55",1045,26.9,4,0.3
2023,"56",968,27.2,16,0.7
2024,"02",NA,NA,NA,NA
2024,"01",NA,NA,NA,NA
2024,"05",NA,NA,NA,NA
2024,"04",NA,NA,NA,NA
2024,"06",NA,NA,NA,NA
2024,"08",NA,NA,NA,NA
2024,"09",NA,NA,NA,NA
2024,"11",NA,NA,NA,NA
2024,"10",NA,NA,NA,NA
2024,"12",NA,NA,NA,NA
2024,"13",NA,NA,NA,NA
2024,"15",NA,NA,NA,NA
2024,"19",NA,NA,NA,NA
2024,"16",NA,NA,NA,NA
2024,"17",NA,NA,NA,NA
2024,"18",NA,NA,NA,NA
2024,"20",NA,NA,NA,NA
2024,"21",NA,NA,NA,NA
2024,"22",NA,NA,NA,NA
2024,"25",NA,NA,NA,NA
2024,"24",NA,NA,NA,NA
2024,"23",NA,NA,NA,NA
2024,"26",NA,NA,NA,NA
2024,"27",NA,NA,NA,NA
2024,"29",NA,NA,NA,NA
2024,"28",NA,NA,NA,NA
2024,"30",NA,NA,NA,NA
2024,"37",NA,NA,NA,NA
2024,"38",NA,NA,NA,NA
2024,"31",NA,NA,NA,NA
2024,"33",NA,NA,NA,NA
2024,"34",NA,NA,NA,NA
2024,"35",NA,NA,NA,NA
2024,"32",NA,NA,NA,NA
2024,"36",NA,NA,NA,NA
2024,"39",NA,NA,NA,NA
2024,"40",NA,NA,NA,NA
2024,"41",NA,NA,NA,NA
2024,"42",NA,NA,NA,NA
2024,"44",NA,NA,NA,NA
2024,"45",NA,NA,NA,NA
2024,"46",NA,NA,NA,NA
2024,"47",NA,NA,NA,NA
2024,"48",NA,NA,NA,NA
2024,"49",NA,NA,NA,NA
2024,"51",NA,NA,NA,NA
2024,"50",NA,NA,NA,NA
2024,"53",NA,NA,NA,NA
2024,"55",NA,NA,NA,NA
2024,"54",NA,NA,NA,NA
2024,"56",NA,NA,NA,NA
